transaction_id,customer_id,date,amount,category,type,balance
e87d1c78-e7c4-41c7-8049-7b717d106c60,1671,2024-09-12,6891.84,Utilities,Mobile Wallet,42802.05
05c8234b-1d76-4a66-b5f5-9cb0cf685878,1978,2024-09-12,6714.95,Education fees,Mobile Banking,52548.77
033d2bce-575a-4d2c-a5c5-650c8186a576,1015,2024-09-12,7238.32,Insurance premiums,Mobile Wallet,65650.74
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,1484,2024-09-13,7067.02,Insurance premiums,Internet Banking,98847.19
5bb47c18-b281-47c4-aa05-5442a284e8fd,1249,2024-09-13,9591.02,Travel and vacations,Credit Card,38446.57
90eeb067-216e-4fe5-93f3-75968c1c8b05,1919,2024-09-13,6532.71,Education fees,Mobile Banking,8693.37
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,1214,2024-09-13,4412.63,Dining and entertainment,Mobile Wallet,69437.11
90dbfad6-54ce-46be-88cc-e2c2a518a418,1843,2024-09-14,4668.97,Insurance premiums,UPI,92345.82
46fb7bf3-00b9-44a3-9892-40ace68933a9,1078,2024-09-14,5760.52,Clothing and accessories,Credit Card,40104.39
146d3f31-fc37-4a4c-8a15-544dc5e7ce8a,1701,2024-09-14,3276.61,Groceries and household essentials,Debit Card,82269.36
dd3f7d7e-a508-4c95-93a4-a492497de16d,1279,2024-09-14,1968.47,Utilities,Credit Card,16668.18
dc815fe7-ceda-4bbb-b171-0434134c6c92,1849,2024-09-14,2802.97,Groceries and household essentials,Credit Card,77226.36
bbf483ce-51be-480e-b7e6-a14cdc8a4922,1550,2024-09-15,6949.66,Travel and vacations,Debit Card,55713.8
0c0fd195-c17a-408a-9745-d6d87e570ddf,1899,2024-09-15,5695.2,Utilities,ATM,73324.81
59c2f153-b06b-4f0c-9682-2e22bcd4344f,1691,2024-09-15,7407.95,Rent/EMI,UPI,64888.38
a74e02a9-220b-4ea9-8a0f-9508dfe2c0a0,1611,2024-09-15,2229.25,Dining and entertainment,ATM,80961.06
4c1f55ab-7156-49ee-a893-be3d7354ea6f,1501,2024-09-15,6175.74,Dining and entertainment,ATM,69182.93
5b62a8df-493e-404d-b0ec-2796a59b457f,1888,2024-09-15,6938.26,Savings and investments,Internet Banking,27473.96
acdabacc-1165-4210-9854-3881118a9d29,1791,2024-09-15,2827.29,Travel and vacations,Mobile Banking,40268.0
f8e1daa7-cbce-4bde-aede-db07e623a689,1343,2024-09-15,3231.11,Clothing and accessories,ATM,14268.22
39c1e262-f76c-4ede-8110-12662408a6dc,1244,2024-09-15,4227.26,Savings and investments,Internet Banking,6749.31
90e0b95f-0212-4554-8644-58b46553867d,1766,2024-09-15,7848.81,Rent/EMI,Mobile Banking,24297.27
e6b9d31a-361f-4d90-bad1-fa330ae4ac11,1181,2024-09-16,9607.18,Healthcare,Mobile Banking,55357.71
d0243d72-3748-467f-961d-33ba350843f0,1370,2024-09-16,3859.4,Savings and investments,ATM,60706.94
7d5911c6-a8f1-4091-bfb8-102d9475dbc9,1414,2024-09-16,7109.51,Insurance premiums,Credit Card,11959.75
46feacd4-fe13-43cd-8f2d-5c15eb346d3a,1438,2024-09-16,2827.17,Dining and entertainment,Debit Card,16512.42
1b3dbd5c-e9a1-4a6f-81f7-6d1c2dbc2134,1135,2024-09-17,7247.36,Savings and investments,Mobile Banking,47530.77
bf1e8366-4b8e-43d4-8e76-07adf7a67b94,1153,2024-09-17,5510.6,Donations and religious offerings,Mobile Banking,53013.26
b8db0672-f42d-47cc-80d4-af5974273ca3,1234,2024-09-18,720.63,Groceries and household essentials,Mobile Wallet,33377.63
bf0d073d-821c-4336-9970-cf60ebff8d15,1782,2024-09-18,2592.42,Education fees,ATM,1269.13
9132b63e-f162-47e4-a9c3-49e03602f8ac,1787,2024-09-18,6427.57,Utilities,Credit Card,43759.14
119c4ea3-e180-4081-9958-a499eeea163e,1924,2024-09-18,1781.57,Savings and investments,Credit Card,40904.48
f05db76e-1a84-451a-a9d3-d7c7ee87905e,1679,2024-09-18,6347.76,Education fees,ATM,81933.13
b380c73a-989d-4d4a-a15c-a6664797b2c9,1823,2024-09-18,4679.27,Dining and entertainment,UPI,54886.51
97777f10-f2d2-493f-8e85-140d0f9aeb70,1705,2024-09-18,2980.45,Fuel and transportation,UPI,678.89
c2dff335-5666-4f9f-93ac-2ab974672cd9,1530,2024-09-18,3649.7,Healthcare,UPI,44483.08
7faeb748-7781-421e-83c5-01cbfef7d9ea,1793,2024-09-18,5453.91,Education fees,Mobile Banking,82349.79
ef5e4376-a723-4b72-a82b-163a286ed390,1167,2024-09-19,4989.31,Education fees,Mobile Banking,51963.67
13432e61-1ca3-4448-8279-b6a68f9797b0,1516,2024-09-19,4296.07,Clothing and accessories,Internet Banking,89772.21
ae849217-1d53-434b-b881-39b9ae270da7,1665,2024-09-19,3765.53,Clothing and accessories,Internet Banking,12539.92
ef7ddc76-b92d-422b-a1df-306f8a0b3c33,1951,2024-09-19,7531.05,Utilities,ATM,46099.41
c521bf2d-dc45-4539-803f-3538e4855aa1,1183,2024-09-19,3057.56,Donations and religious offerings,Mobile Banking,13095.0
22498f66-6e51-484d-9b84-edc3d8e049de,1727,2024-09-19,6122.1,Insurance premiums,Debit Card,61807.04
4767d76c-162f-4a24-af43-613cd4aac9a3,1815,2024-09-19,608.39,Education fees,Credit Card,43353.34
f10c718b-1eb0-438a-a75d-d5af3c365296,1863,2024-09-20,5385.35,Groceries and household essentials,ATM,87765.32
e5267a2b-ec50-4ce4-80a5-2e65afa28559,1063,2024-09-20,4378.08,Fuel and transportation,Debit Card,29521.76
da7b9095-63d6-4a39-80e3-befd4c71e0fe,1618,2024-09-21,2541.16,Utilities,Debit Card,96210.15
7092947d-be49-49ec-a667-d3bbe3b56360,1601,2024-09-21,1484.71,Donations and religious offerings,Mobile Wallet,40130.45
5fdcabbf-6b9c-471c-b6ba-745ba55871e3,1556,2024-09-21,7958.72,Insurance premiums,Mobile Wallet,71480.38
9a6ec2f5-ccc4-4903-8bcf-53a1bc10fa52,1688,2024-09-22,8223.14,Savings and investments,ATM,76429.35
2c33350c-73b9-41d8-92f5-131ada52d2ee,1648,2024-09-22,4935.52,Savings and investments,Mobile Wallet,24621.22
18dfbc3c-a0d4-4e3d-a303-f6c6d69d42f1,1164,2024-09-23,2764.27,Clothing and accessories,Debit Card,83189.15
f6e39356-a814-4562-9a00-3f16b9469bcf,1538,2024-09-23,4495.14,Donations and religious offerings,Credit Card,8271.22
8f3dc97f-e6b0-4a0a-b98f-5dbe15aede0f,1350,2024-09-23,4121.46,Savings and investments,Internet Banking,14750.8
114125c6-3a9b-4dd4-8f12-59e0a18ff6b6,1429,2024-09-23,6590.86,Savings and investments,Mobile Banking,31978.8
80bbae52-6ec0-4269-a108-4dd9f75d1e3c,1425,2024-09-24,9209.45,Utilities,ATM,83216.12
eac80da1-de9f-4f5b-b2d3-545861ea2f30,1491,2024-09-24,5467.95,Healthcare,Credit Card,91311.36
7321bf6b-0a80-46ec-a558-2e16bd29ede9,1179,2024-09-24,6129.0,Travel and vacations,Internet Banking,82785.49
4d9dbaeb-553d-4625-a833-4da5de95d695,1669,2024-09-24,1691.72,Insurance premiums,Debit Card,5828.8
26242b40-a5cb-43a2-b98d-1ca68b6870b5,1271,2024-09-24,571.37,Donations and religious offerings,Internet Banking,52845.51
d7665cda-fe04-4059-b985-fb6217dc8eff,1159,2024-09-25,1616.23,Savings and investments,ATM,67559.89
53f8382b-8fb8-44e4-b173-8856e25d36eb,1246,2024-09-25,7342.76,Travel and vacations,ATM,77264.39
debac186-ba10-4217-8ad7-c9a2727716ec,1389,2024-09-25,902.66,Savings and investments,Credit Card,79906.49
b1a8b71f-491b-40e9-9ca3-fbb3ff11c8ba,1328,2024-09-25,6051.95,Donations and religious offerings,Debit Card,48161.47
8c9aa1e9-b3b2-4337-aa74-dbb75fa5e0aa,1366,2024-09-25,9648.12,Rent/EMI,Internet Banking,31176.62
b489d070-7914-48a8-bea4-ff31517400f8,1522,2024-09-25,1979.34,Education fees,Credit Card,72874.22
7135f221-a6c9-437f-84da-d06a7872bdeb,1464,2024-09-25,4017.37,Donations and religious offerings,ATM,31598.56
098c60b3-efc9-409e-99af-6e09b91e3d6e,1466,2024-09-25,5132.28,Groceries and household essentials,Internet Banking,86006.3
7f671eec-3da7-4577-aee1-e86b9ea556aa,1960,2024-09-25,892.95,Clothing and accessories,Internet Banking,64527.58
873570a2-e511-4961-9869-a217f94d8fcb,1697,2024-09-26,354.1,Education fees,Internet Banking,59607.34
9c89d374-c664-45a7-8077-3e33690e7e62,1902,2024-09-26,3027.59,Insurance premiums,Mobile Wallet,81430.11
5f733a3e-5d28-4aa4-a8a3-97799c1c3517,1120,2024-09-26,6405.18,Dining and entertainment,Credit Card,61655.23
6a7d5d96-4ba1-4233-9ac3-bf317b96e2d1,1494,2024-09-26,8032.53,Travel and vacations,Internet Banking,18535.43
5e0a72ab-7f5d-4163-b12b-66807f072cb9,1869,2024-09-27,3922.11,Clothing and accessories,Credit Card,38692.7
dfde4fbf-3ff3-40bf-b66e-cb15474ebc19,1927,2024-09-27,9086.18,Groceries and household essentials,ATM,63611.3
81b15db9-88cc-4d49-a69b-29b8950df1a0,1212,2024-09-27,6897.63,Healthcare,Credit Card,23833.27
17e011b7-f810-4383-83c7-2ba8d605e770,1722,2024-09-27,4305.48,Groceries and household essentials,ATM,7986.76
af36b8cc-1308-4974-ac95-b3ac0beb7c34,1092,2024-09-27,2886.44,Insurance premiums,ATM,16709.29
c754108f-f418-4f3f-8a14-be62295b4715,1746,2024-09-27,589.0,Travel and vacations,UPI,10292.58
8ce3e7c3-f6ea-43a0-8153-922123310a28,1179,2024-09-28,1238.46,Donations and religious offerings,Debit Card,70299.21
519554e3-0737-4c86-b97b-5f515ffa46ef,1601,2024-09-28,7256.84,Clothing and accessories,Debit Card,48199.72
597e6845-e277-48c5-b37d-1fb6d11376e0,1944,2024-09-28,4525.38,Education fees,ATM,53795.74
c84a7b28-550a-4b46-acab-3301bc8f7d29,1617,2024-09-28,8983.22,Healthcare,Debit Card,27657.06
1d27c09a-5d71-4898-a497-6593c92e8c93,1897,2024-09-28,6421.19,Clothing and accessories,Mobile Banking,5334.4
fc737d92-11ab-4d11-a4eb-8000ef40d162,1662,2024-09-29,2986.3,Insurance premiums,Mobile Banking,48163.58
57021049-6a39-4aa6-9aba-c50dca3dd859,1235,2024-09-29,5027.61,Travel and vacations,Mobile Wallet,35739.63
50cae32d-0aba-490e-a2c3-28aa33107475,1009,2024-09-29,7043.31,Utilities,Internet Banking,84610.31
2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,1002,2024-09-29,488.18,Groceries and household essentials,Debit Card,5075.16
